"","subject_id","oxford","sct","swedex","ajt_dprime","glob_dprime","loc_dprime","glob_hitrt","loc_hitrt","diff_hitrt","accFacilCong","accCostIncong","rtFacilCong","rtCostIncong","rtDiff"
"1",101,0.84314,0.93068,7.75,4.3244644080344,3.54255337687994,3.91335578840263,368.230769230769,460.346153846154,92.1153846153846,0,-0.0416666666666666,42.921875,-48.5249335106383,91.4468085106383
"2",102,0.66667,0.37758,7,0.0277130545510419,3.54255337687994,3.3468758559401,309.36,398.8,89.44,0.015625,-0.00520833333333337,27.2003968253969,-6.94543650793651,34.1458333333334
"3",103,0.33333,0.32006,1,-0.119424873447711,1.70387449419891,1.70578420413936,699,595.444444444444,-103.555555555556,-0.03125,-0.0173611111111112,-5.65638528138527,-20.8151154401155,15.1587301587302
"4",104,0.72549,0.96165,6.75,3.55277668989193,3.90548011128649,3.89621266615731,232.346153846154,268.888888888889,36.5427350427351,0.015625,-0.00520833333333337,-11.109375,-17.2135416666667,6.10416666666669
